song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels
1356,0.481,0.285,0.0424,0.9,0.0,0.123,0.316,130.029,2
1357,0.443,0.582,0.0482,0.0301,0.0,0.127,0.239,147.589,0
1358,0.55,0.334,0.0329,0.487,1.1e-05,0.289,0.373,109.158,5
1359,0.514,0.533,0.033,0.25,0.00428,0.575,0.626,117.684,9
1360,0.611,0.583,0.316,0.113,3.41e-05,0.125,0.263,114.967,9
1361,0.677,0.497,0.0809,0.152,0.0,0.0911,0.419,99.137,1
1362,0.685,0.566,0.0379,0.0165,1.2e-06,0.107,0.674,125.678,2
1363,0.669,0.873,0.0494,0.00204,0.0,0.137,0.827,88.029,1
1364,0.817,0.585,0.0301,0.439,0.0,0.147,0.916,105.014,5
1365,0.478,0.854,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,1
1366,0.566,0.956,0.0819,0.0167,1.62e-05,0.0175,0.531,115.063,9
1367,0.93,0.767,0.0579,0.454,0.192,0.0692,0.972,119.538,9
1368,0.764,0.32,0.0546,0.837,0.0,0.0822,0.575,91.019,1
1369,0.311,0.0264,0.037,0.731,0.00205,0.156,0.139,120.653,9
1370,0.433,0.436,0.0264,0.0857,0.0,0.168,0.196,101.199,5
1371,0.614,0.599,0.0288,0.13,0.0,0.2,0.594,113.108,9
1372,0.672,0.573,0.0307,0.021,0.0,0.147,0.428,98.043,1
1373,0.75,0.723,0.0485,0.0247,0.00414,0.0215,0.946,130.515,2
1374,0.769,0.703,0.027,0.0581,2.23e-06,0.114,0.453,100.094,1
1375,0.759,0.694,0.0428,0.00185,0.00056,0.0552,0.835,120.025,9
1376,0.701,0.605,0.0297,0.653,0.0,0.0753,0.505,106.968,5
1377,0.7,0.722,0.0384,0.316,0.00355,0.104,0.408,123.986,2
1378,0.735,0.824,0.036,0.615,0.0,0.158,0.726,100.202,1
1379,0.687,0.569,0.0673,0.287,0.013,0.261,0.963,133.204,8
1380,0.761,0.67,0.0438,0.21,0.000426,0.0685,0.91,120.752,9
1381,0.773,0.758,0.0381,0.0422,0.0,0.305,0.925,144.033,0
1382,0.264,0.32,0.0325,0.885,0.00141,0.134,0.171,138.108,8
1383,0.777,0.88,0.0546,0.0916,0.0,0.332,0.71,124.037,2
1384,0.292,0.574,0.0401,0.12,0.00569,0.0663,0.166,124.344,2
1385,0.439,0.61,0.116,0.593,1.07e-05,0.341,0.172,181.088,7
1386,0.757,0.868,0.062,0.411,0.00221,0.355,0.815,138.923,8
1387,0.706,0.889,0.0556,0.00125,0.0,0.033,0.882,141.025,8
1388,0.492,0.857,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,2
1389,0.648,0.931,0.181,0.00937,0.0,0.752,0.744,153.649,3
1390,0.555,0.564,0.0305,0.36,0.0,0.244,0.266,134.16,8
1391,0.609,0.917,0.0477,0.00614,1.96e-05,0.0775,0.67,149.948,0
1392,0.522,0.755,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796,0
1393,0.675,0.588,0.0457,0.492,9.45e-06,0.0953,0.94,82.949,4
1394,0.379,0.878,0.0359,0.042,0.00431,0.146,0.381,102.023,5
1395,0.37,0.228,0.034,0.438,4.82e-06,0.112,0.284,81.223,4
1396,0.411,0.267,0.031,0.953,0.0,0.167,0.303,137.801,8
1397,0.514,0.828,0.0454,0.00626,8.73e-06,0.119,0.34,124.008,2
1398,0.611,0.507,0.0305,0.304,0.0,0.107,0.175,119.92,9
1399,0.615,0.568,0.465,0.0284,4.92e-05,0.387,0.752,127.12,2
1400,0.483,0.631,0.0356,0.214,0.0,0.0974,0.212,117.988,9
1401,0.583,0.959,0.118,0.0435,0.0,0.131,0.564,146.071,0
1402,0.645,0.943,0.0393,0.385,0.0,0.37,0.965,147.768,0
1403,0.832,0.877,0.0528,0.00891,0.000389,0.122,0.57,122.947,2
1404,0.791,0.541,0.054,0.123,4.74e-05,0.121,0.433,115.986,9
1405,0.671,0.635,0.0866,0.643,0.0,0.426,0.964,136.727,8
1406,0.759,0.858,0.0378,0.263,0.000425,0.0642,0.915,129.631,2
1407,0.818,0.849,0.0905,0.164,4.36e-05,0.165,0.638,100.503,1
1408,0.531,0.77,0.0434,0.0332,0.0,0.235,0.504,85.996,4
1409,0.61,0.756,0.0441,0.0731,1.32e-06,0.1,0.31,103.982,5
1410,0.692,0.466,0.0292,0.743,0.109,0.1,0.561,114.999,9
1411,0.586,0.866,0.0515,0.0486,0.000596,0.387,0.356,126.021,2
1412,0.555,0.973,0.035,0.048,0.0,0.0853,0.805,118.642,9
1413,0.541,0.724,0.0402,0.024,0.0,0.133,0.532,137.971,8
1414,0.701,0.458,0.0836,0.00407,0.000151,0.045,0.482,102.967,5
1415,0.741,0.838,0.0637,0.407,0.0,0.138,0.586,115.689,9
1416,0.507,0.978,0.0864,0.0303,0.0,0.238,0.535,109.369,5
1417,0.703,0.875,0.0811,0.129,0.0,0.319,0.617,120.034,9
1418,0.447,0.337,0.0325,0.0365,0.00124,0.0945,0.0827,114.422,9
1419,0.535,0.745,0.0335,0.127,0.0792,0.179,0.376,163.913,3
1420,0.462,0.371,0.0443,0.901,0.0092,0.133,0.506,89.976,1
1421,0.443,0.896,0.0457,1.35e-05,0.000101,0.369,0.733,134.145,8
1422,0.76,0.652,0.232,0.0348,0.0,0.307,0.759,100.315,1
1423,0.741,0.703,0.17,0.0557,0.0431,0.129,0.537,95.058,1
1424,0.483,0.604,0.126,0.542,0.000401,0.301,0.877,122.606,2
1425,0.844,0.779,0.0572,0.0067,0.0064,0.0268,0.963,134.973,8
1426,0.681,0.742,0.0374,0.00747,0.0,0.0786,0.773,122.986,2
1427,0.763,0.608,0.035,0.262,2.5e-05,0.12,0.394,121.02,9
1428,0.705,0.796,0.267,0.0708,0.0,0.388,0.864,166.042,3
1429,0.401,0.802,0.0291,0.0236,0.0,0.224,0.326,163.987,3
1430,0.573,0.712,0.0732,0.0572,0.0,0.167,0.346,140.012,8
1431,0.85,0.741,0.0918,0.00436,3.33e-06,0.549,0.765,121.17,9
1432,0.794,0.613,0.0295,0.329,2.67e-06,0.0764,0.823,110.738,5
1433,0.795,0.144,0.208,0.468,0.0619,0.0708,0.911,139.888,8
1434,0.737,0.864,0.0379,0.0193,1.31e-05,0.342,0.793,108.819,5
1435,0.377,0.681,0.0298,0.00088,0.0023,0.0504,0.285,108.789,5
1436,0.543,0.655,0.0289,0.0317,0.00237,0.109,0.165,127.471,2
1437,0.588,0.803,0.045,0.0115,0.00468,0.0592,0.589,122.496,9
1438,0.672,0.937,0.0513,0.104,0.158,0.0522,0.844,110.167,5
1439,0.861,0.652,0.0636,0.0461,0.00459,0.0998,0.885,101.307,5
1440,0.703,0.868,0.0291,0.15,0.132,0.104,0.733,121.03,9
1441,0.486,0.766,0.0362,0.000165,0.0,0.0878,0.256,77.502,4
1442,0.549,0.651,0.0323,0.583,0.0,0.121,0.368,122.818,2
1443,0.56,0.756,0.0415,0.00635,1.29e-05,0.55,0.404,179.771,7
1444,0.58,0.376,0.0892,0.535,0.0,0.0635,0.723,166.486,3
1445,0.555,0.682,0.0269,0.0029,0.0,0.0662,0.383,105.987,5
1446,0.638,0.828,0.107,0.00153,0.0,0.105,0.408,117.007,9
1447,0.819,0.67,0.0421,0.0404,1.18e-06,0.0828,0.664,103.989,5
1448,0.606,0.28,0.0301,0.506,1.36e-05,0.0935,0.198,123.631,2
1449,0.616,0.185,0.0391,0.56,0.0,0.157,0.413,130.849,2
1450,0.282,0.866,0.0588,0.000705,0.0055,0.101,0.277,163.987,3
1451,0.746,0.877,0.0666,0.0375,0.000833,0.233,0.751,107.985,5
1452,0.727,0.621,0.0555,0.212,0.0,0.114,0.565,94.958,1
1453,0.486,0.419,0.0355,0.729,3.04e-05,0.077,0.251,76.082,4
1454,0.541,0.914,0.052,0.0225,0.000441,0.353,0.449,136.282,8
1455,0.708,0.953,0.0614,0.0741,0.00018,0.275,0.822,118.032,9
1456,0.217,0.46,0.0302,0.768,8.26e-06,0.0847,0.109,138.822,8
1457,0.656,0.578,0.0922,0.235,0.0,0.118,0.556,94.514,1
1458,0.672,0.748,0.0589,0.305,0.0,0.0811,0.964,163.984,3
1459,0.654,0.506,0.0535,0.686,0.0155,0.155,0.831,123.179,2
1460,0.473,0.777,0.059,0.119,7.87e-05,0.671,0.21,136.249,8
1461,0.561,0.732,0.0281,0.329,0.000228,0.0755,0.671,118.975,9
1462,0.537,0.701,0.0335,0.0972,0.0,0.0832,0.583,120.919,9
1463,0.549,0.907,0.0582,0.036,1.79e-05,0.107,0.664,152.253,0
1464,0.486,0.567,0.0379,0.31,0.0,0.0949,0.154,93.68,1
1465,0.566,0.668,0.0299,0.0064,0.0,0.228,0.639,117.724,9
1466,0.871,0.346,0.0522,0.298,9.24e-06,0.108,0.659,110.054,5
1467,0.494,0.799,0.0628,0.707,4.64e-06,0.314,0.839,168.618,7
1468,0.622,0.627,0.0441,0.119,0.0,0.185,0.55,105.937,5
1469,0.667,0.773,0.0586,0.201,0.0,0.404,0.667,89.976,1
1470,0.376,0.662,0.0404,0.809,0.00131,0.683,0.691,131.582,8
1471,0.453,0.543,0.0366,0.297,0.0,0.0928,0.282,151.362,0
1472,0.716,0.821,0.0314,0.0558,0.0,0.0844,0.618,92.997,1
1473,0.557,0.364,0.0253,0.64,0.0,0.151,0.589,96.007,1
1474,0.778,0.728,0.0448,0.0263,5.28e-05,0.0952,0.917,102.046,5
1475,0.497,0.693,0.0565,0.19,0.0,0.215,0.358,111.539,5
1476,0.732,0.897,0.04,0.00339,2.44e-05,0.191,0.946,137.03,8
1477,0.434,0.861,0.224,0.0582,0.0,0.2,0.453,108.34,5
1478,0.484,0.375,0.0334,0.688,0.0,0.0556,0.674,120.523,9
1479,0.467,0.848,0.0716,0.0617,0.0,0.29,0.674,170.036,7
1480,0.769,0.78,0.101,0.0859,7e-06,0.044,0.84,105.021,5
1481,0.629,0.649,0.119,0.294,0.0,0.101,0.685,83.387,4
1482,0.532,0.696,0.0256,0.00931,0.000403,0.106,0.816,83.975,4
1483,0.69,0.674,0.047,0.2,0.00648,0.115,0.714,98.85,1
1484,0.892,0.714,0.141,0.201,0.000234,0.0521,0.817,100.972,5
1485,0.479,0.419,0.0389,0.568,0.000217,0.11,0.186,85.014,4
1486,0.392,0.534,0.0369,0.245,0.00104,0.155,0.325,181.305,7
1487,0.434,0.872,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,4
1488,0.64,0.743,0.0379,0.269,0.0,0.101,0.361,122.035,9
1489,0.741,0.935,0.0401,0.011,0.00106,0.162,0.928,120.021,9
1490,0.205,0.299,0.0293,0.839,1.06e-05,0.105,0.275,87.107,1
1491,0.377,0.942,0.07,0.00092,8.88e-05,0.126,0.348,129.955,2
1492,0.556,0.722,0.0331,0.485,0.000324,0.142,0.717,109.155,5
1494,0.563,0.671,0.0372,0.0422,0.0,0.36,0.45,91.965,1
1495,0.65,0.777,0.0272,0.0837,6.32e-05,0.103,0.75,112.93,9
1496,0.786,0.517,0.0445,0.034,0.546,0.0998,0.958,136.923,8
1497,0.595,0.848,0.0311,0.717,0.0,0.247,0.801,131.558,8
1498,0.663,0.792,0.0311,0.517,0.000139,0.111,0.847,103.009,5
1499,0.869,0.7,0.0419,0.0571,0.414,0.0691,0.983,103.983,5
1500,0.637,0.533,0.0324,0.689,1.11e-06,0.107,0.661,102.989,5
1501,0.236,0.99,0.095,0.00063,0.0586,0.407,0.141,217.913,6
1502,0.595,0.745,0.0259,0.0717,1.71e-06,0.448,0.459,124.993,2
1503,0.436,0.942,0.0496,9.56e-05,0.000438,0.209,0.5,164.975,3
1504,0.322,0.911,0.0495,0.000118,0.00144,0.0834,0.347,142.663,0
1505,0.715,0.494,0.0294,0.36,9.22e-05,0.0736,0.768,111.268,5
1506,0.315,0.715,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3
1507,0.646,0.467,0.0325,0.524,0.0,0.329,0.877,102.704,5
1508,0.505,0.71,0.0321,0.19,0.00025,0.329,0.428,89.938,1
1509,0.613,0.953,0.0855,0.00148,0.000582,0.152,0.537,105.046,5
1510,0.478,0.336,0.0285,0.838,0.00336,0.139,0.58,108.975,5
1511,0.662,0.844,0.027,0.145,0.00011,0.137,0.592,116.346,9
1512,0.347,0.975,0.0845,1.32e-05,0.000167,0.1,0.287,110.487,5
1513,0.867,0.517,0.0875,0.00456,0.000339,0.0864,0.866,133.148,8
1514,0.573,0.739,0.0581,0.212,0.0,0.175,0.363,120.077,9
1515,0.617,0.752,0.0547,0.000957,7.51e-06,0.305,0.856,124.038,2
1516,0.638,0.717,0.0337,0.346,0.0,0.105,0.249,100.027,1
1517,0.532,0.797,0.0874,0.632,0.0,0.0792,0.901,125.446,2
1518,0.556,0.384,0.0407,0.00697,0.000926,0.0545,0.891,126.841,2
1519,0.707,0.514,0.0281,0.58,0.000159,0.0953,0.524,86.035,4
1520,0.673,0.667,0.0312,0.0428,0.0,0.127,0.536,134.938,8
1521,0.259,0.473,0.0324,0.512,1.5e-06,0.4,0.232,84.897,4
1522,0.53,0.516,0.0337,0.171,2.36e-05,0.082,0.66,129.982,2
1523,0.487,0.9,0.0482,6.79e-05,0.0,0.358,0.484,149.937,0
1524,0.649,0.79,0.0482,0.0167,0.0,0.255,0.458,124.993,2
1525,0.766,0.851,0.0786,0.00402,0.000744,0.256,0.8,115.012,9
1526,0.682,0.738,0.0274,0.149,1.65e-06,0.0692,0.537,103.989,5
1527,0.586,0.781,0.235,0.0142,0.00105,0.0673,0.755,80.753,4
1528,0.453,0.609,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,4
1529,0.565,0.603,0.177,0.0264,4.02e-05,0.0738,0.171,177.996,7
1530,0.395,0.252,0.0301,0.8,0.0,0.101,0.126,177.679,7
1531,0.671,0.283,0.0508,0.831,0.000818,0.0911,0.331,80.806,4
1532,0.63,0.696,0.0242,0.144,0.0,0.0835,0.491,94.034,1
1533,0.704,0.868,0.0315,0.0834,0.0,0.206,0.808,131.468,2
1534,0.404,0.225,0.0363,0.888,0.0,0.111,0.275,135.075,8
1535,0.57,0.922,0.0424,0.000463,0.000188,0.363,0.32,135.01,8
1536,0.569,0.793,0.0329,0.00172,0.00054,0.136,0.687,139.979,8
1537,0.605,0.441,0.0321,0.876,0.0,0.326,0.688,135.309,8
1538,0.619,0.72,0.0275,0.0194,1.68e-06,0.218,0.852,120.874,9
1539,0.692,0.645,0.178,0.0371,0.0,0.186,0.681,85.022,4
1540,0.508,0.482,0.0306,0.845,0.000652,0.216,0.851,128.417,2
1541,0.727,0.832,0.0366,0.181,0.0,0.0615,0.213,127.035,2
1542,0.373,0.868,0.0398,0.245,2.07e-06,0.0743,0.75,135.832,8
1543,0.676,0.463,0.0306,0.309,0.0,0.288,0.91,121.923,9
1544,0.411,0.667,0.0403,0.199,0.552,0.21,0.522,143.951,0
1545,0.685,0.62,0.0406,0.19,0.0,0.158,0.372,82.52,4
1546,0.674,0.113,0.0353,0.87,0.000387,0.117,0.596,105.159,5
1547,0.583,0.798,0.0612,0.113,0.0,0.0513,0.96,85.323,4
1548,0.758,0.596,0.0504,0.0605,0.0,0.288,0.645,110.608,5
1549,0.429,0.718,0.0352,0.0494,1.84e-06,0.203,0.74,157.417,3
1550,0.756,0.837,0.0322,0.0605,5.28e-05,0.0264,0.94,116.985,9
1551,0.668,0.447,0.0374,0.207,0.0,0.0815,0.874,119.317,9
1552,0.64,0.635,0.226,0.271,0.0,0.319,0.475,100.034,1
1553,0.631,0.475,0.0283,0.349,2.57e-06,0.336,0.426,80.029,4
1554,0.617,0.788,0.0313,0.0978,0.000251,0.144,0.368,115.532,9
1555,0.56,0.851,0.0414,0.0972,0.0,0.0682,0.862,92.652,1
1556,0.452,0.718,0.0294,0.0115,0.00747,0.243,0.223,78.964,4
1557,0.65,0.691,0.0409,0.145,0.0,0.305,0.736,126.564,2
1558,0.539,0.487,0.0311,0.546,0.0,0.12,0.37,137.062,8
1559,0.576,0.682,0.055,0.186,0.0,0.0977,0.885,85.98,4
1560,0.728,0.467,0.0581,0.281,0.0,0.103,0.339,99.914,1
1561,0.525,0.949,0.0579,0.00288,5.44e-06,0.117,0.334,130.115,2
1562,0.286,0.66,0.0617,0.112,0.197,0.1,0.66,92.113,1
1563,0.622,0.884,0.0467,0.0403,0.371,0.282,0.561,109.722,5
1564,0.629,0.559,0.0761,0.0839,0.0,0.113,0.457,75.888,4
1565,0.697,0.535,0.068,0.247,0.0,0.569,0.594,82.959,4
1566,0.694,0.712,0.046,0.132,0.0,0.211,0.799,98.023,1
1567,0.812,0.877,0.0399,0.099,0.00441,0.135,0.885,125.916,2
1568,0.617,0.555,0.132,0.181,5.68e-06,0.111,0.462,93.833,1
1569,0.631,0.304,0.0349,0.0949,0.0,0.285,0.183,128.019,2
1570,0.448,0.691,0.0286,0.286,0.00111,0.945,0.633,88.836,1
1571,0.546,0.643,0.0437,0.0745,0.0,0.213,0.704,181.838,7
1572,0.756,0.705,0.0462,0.0326,0.0503,0.0552,0.962,129.993,2
1573,0.677,0.684,0.0428,0.149,0.0,0.0451,0.783,113.996,9
1574,0.632,0.846,0.0498,0.0337,8.61e-06,0.153,0.502,130.044,2
1575,0.741,0.388,0.031,0.384,0.0235,0.0933,0.589,126.819,2
1576,0.711,0.748,0.131,0.133,0.0,0.461,0.489,127.99,2
1577,0.629,0.876,0.0408,0.129,1.39e-06,0.29,0.645,124.999,2
1578,0.954,0.451,0.108,0.193,0.00295,0.0637,0.839,108.842,5
1579,0.806,0.739,0.0857,0.00581,0.00498,0.124,0.877,133.465,8
1580,0.385,0.305,0.0296,0.452,7.69e-06,0.128,0.547,173.377,7
1581,0.463,0.916,0.0469,0.000258,1.58e-05,0.154,0.294,100.485,1
1583,0.493,0.848,0.0404,0.001,3.21e-05,0.261,0.39,122.525,9
1584,0.633,0.841,0.0706,0.2,0.0,0.396,0.803,95.894,1
1585,0.634,0.823,0.0367,0.322,2.53e-05,0.317,0.964,157.878,3
1586,0.715,0.62,0.0484,0.417,0.0,0.0822,0.172,97.95,1
1587,0.696,0.517,0.0366,0.364,0.0,0.197,0.23,112.291,5
1588,0.421,0.896,0.103,0.000174,0.039,0.323,0.169,174.065,7
1589,0.565,0.764,0.0351,0.0139,0.00488,0.079,0.686,100.891,5
1590,0.125,0.43,0.0338,0.786,0.000925,0.183,0.308,174.54,7
1591,0.825,0.775,0.0381,0.112,0.000678,0.0782,0.765,89.601,1
1592,0.82,0.528,0.0321,0.111,0.0186,0.257,0.931,120.091,9
1593,0.554,0.666,0.0747,0.0702,0.00593,0.106,0.472,140.056,8
1594,0.755,0.796,0.0505,0.00773,0.00031,0.0502,0.509,116.877,9
1595,0.62,0.952,0.0579,0.135,0.788,0.184,0.949,195.926,6
1596,0.501,0.519,0.0409,0.109,0.0,0.454,0.168,133.99,8
1597,0.63,0.626,0.0257,0.0171,0.0334,0.123,0.82,132.648,8
1598,0.44,0.408,0.0271,0.729,2.48e-06,0.0881,0.479,102.095,5
1599,0.463,0.931,0.0436,7.58e-05,0.000867,0.138,0.585,145.013,0
1600,0.614,0.648,0.0443,0.408,0.0,0.0523,0.585,73.49,4
1601,0.364,0.973,0.0974,0.00123,0.000129,0.105,0.715,146.566,0
1602,0.668,0.906,0.17,0.214,0.00245,0.135,0.507,135.653,8
1603,0.663,0.596,0.0295,0.0183,0.0,0.136,0.589,102.062,5
1604,0.718,0.744,0.234,0.134,0.0,0.273,0.943,99.609,1
1605,0.218,0.325,0.0277,0.373,0.0,0.0971,0.559,181.04,7
1606,0.703,0.384,0.0527,0.831,0.0,0.192,0.942,135.111,8
1607,0.488,0.913,0.0525,0.000321,5.19e-06,0.0976,0.622,133.607,8
1608,0.625,0.813,0.0428,0.0201,0.0,0.146,0.733,122.017,9
1609,0.679,0.659,0.0269,0.0771,4.12e-06,0.316,0.528,154.171,3
1610,0.775,0.617,0.0701,0.341,0.0,0.0985,0.485,100.048,1
1611,0.432,0.954,0.184,0.0345,0.0234,0.288,0.27,106.6,5
1612,0.297,0.989,0.111,0.00141,0.000167,0.0911,0.323,168.893,7
1613,0.654,0.515,0.0261,0.429,5.62e-06,0.174,0.677,106.191,5
1614,0.827,0.747,0.0377,0.00355,0.0253,0.101,0.969,122.984,2
1615,0.442,0.83,0.146,0.128,0.0,0.129,0.578,89.338,1
1616,0.823,0.945,0.0331,0.284,0.013,0.0702,0.96,140.262,8
1617,0.789,0.684,0.0368,0.637,2.01e-06,0.0312,0.965,117.007,9
1618,0.656,0.66,0.0432,0.268,0.00108,0.133,0.692,97.158,1
1619,0.766,0.547,0.0264,0.229,1.5e-05,0.104,0.556,105.01,5
1620,0.787,0.874,0.0717,0.044,0.0,0.329,0.959,133.984,8
1621,0.364,0.925,0.0659,6.01e-05,0.000251,0.0603,0.301,153.981,3
1622,0.303,0.653,0.0397,0.427,0.0,0.126,0.176,173.909,7
1623,0.135,0.968,0.147,4.82e-05,1.5e-05,0.284,0.275,215.537,6
1624,0.709,0.613,0.0279,0.0424,0.00184,0.0777,0.533,114.948,9
1625,0.592,0.642,0.026,0.0883,0.00134,0.131,0.16,92.419,1
1626,0.613,0.778,0.0689,0.0985,0.0,0.356,0.626,129.483,2
1627,0.365,0.513,0.0357,0.0208,0.000147,0.205,0.739,80.647,4
1628,0.643,0.879,0.0435,0.0681,0.0,0.313,0.774,101.984,5
1629,0.531,0.784,0.219,0.00231,0.00013,0.238,0.214,169.862,7
1630,0.683,0.834,0.0382,0.0235,0.0,0.098,0.797,130.043,2
1631,0.618,0.585,0.0465,0.08,0.0,0.0947,0.138,131.859,8
1632,0.54,0.704,0.038,0.0837,7.12e-05,0.474,0.876,91.392,1
1633,0.572,0.646,0.0461,0.0183,0.0,0.0969,0.971,158.103,3
1634,0.593,0.704,0.139,0.202,0.0,0.0997,0.255,130.044,2
1635,0.573,0.886,0.0459,0.0914,4.41e-05,0.0718,0.682,119.827,9
1636,0.636,0.633,0.126,0.371,0.0,0.102,0.512,99.721,1
1637,0.817,0.639,0.0548,0.0991,0.000176,0.0401,0.522,68.511,4
1638,0.594,0.603,0.0504,0.137,1.21e-05,0.765,0.498,139.943,8
1639,0.57,0.821,0.0574,0.257,0.0,0.104,0.534,138.024,8
1640,0.534,0.546,0.031,0.347,0.0036,0.633,0.762,85.357,4
1641,0.592,0.637,0.0992,0.562,0.0,0.13,0.565,159.701,3
1642,0.482,0.939,0.133,0.00428,0.00437,0.102,0.358,91.929,1
1643,0.671,0.773,0.0373,0.0455,0.0,0.0876,0.758,90.012,1
1644,0.551,0.86,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,8
1645,0.537,0.828,0.0547,0.11,0.0,0.379,0.612,142.973,0
1646,0.395,0.717,0.0314,0.00149,0.0015,0.0484,0.265,139.987,8
1647,0.232,0.216,0.0314,0.936,4.93e-06,0.246,0.432,94.268,1
1648,0.584,0.533,0.0305,0.684,0.0,0.306,0.224,131.745,8
1649,0.965,0.485,0.191,0.0206,0.0237,0.0655,0.312,124.025,2
1650,0.703,0.696,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,9
1651,0.643,0.4,0.0304,0.214,0.0,0.0866,0.226,115.023,9
1652,0.412,0.912,0.0526,0.0242,0.0,0.177,0.38,159.618,3
1653,0.448,0.982,0.0628,0.000996,0.0048,0.191,0.387,157.086,3
1654,0.48,0.536,0.0427,0.488,4.22e-05,0.155,0.581,80.617,4
1655,0.448,0.82,0.033,0.2,0.00387,0.138,0.613,130.857,2
1656,0.768,0.714,0.0401,0.352,0.0,0.15,0.842,131.443,2
1657,0.555,0.757,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,2
1658,0.69,0.985,0.109,0.129,0.0,0.152,0.634,127.971,2
1659,0.693,0.604,0.0427,0.0668,0.0,0.114,0.651,75.014,4
1660,0.578,0.756,0.115,0.157,0.000232,0.249,0.663,176.739,7
1661,0.734,0.828,0.033,0.398,0.0225,0.136,0.717,127.023,2
1662,0.562,0.661,0.0246,0.0762,0.0,0.071,0.455,92.836,1
1663,0.635,0.795,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,9
1664,0.777,0.663,0.0305,0.146,1.52e-05,0.174,0.614,118.016,9
1665,0.549,0.687,0.0444,0.156,0.0,0.684,0.665,127.05,2
1666,0.735,0.972,0.038,0.0659,0.00526,0.143,0.553,103.193,5
1667,0.549,0.932,0.343,0.0127,0.0,0.347,0.787,82.439,4
1668,0.652,0.698,0.042,0.00112,0.000115,0.0886,0.47,96.021,1
1669,0.395,0.648,0.027,0.0407,8.25e-05,0.0868,0.246,80.286,4
1670,0.868,0.693,0.181,0.0597,0.00399,0.106,0.396,114.999,9
1671,0.252,0.536,0.037,0.298,0.0,0.102,0.0395,186.329,6
1672,0.647,0.853,0.0904,0.0615,0.0,0.062,0.618,103.846,5
1673,0.541,0.401,0.0365,0.576,0.0,0.164,0.24,152.943,0
1674,0.508,0.677,0.0656,0.328,0.0,0.0491,0.575,121.928,9
1675,0.688,0.477,0.036,0.594,0.0,0.115,0.257,127.866,2
1676,0.377,0.453,0.026,0.106,0.000811,0.217,0.228,80.047,4
1677,0.616,0.949,0.0369,0.0852,5.75e-05,0.519,0.7,97.859,1
1678,0.504,0.945,0.0678,0.000602,0.0,0.174,0.355,104.383,5
1679,0.707,0.923,0.0521,0.128,0.000437,0.273,0.842,108.049,5
1680,0.66,0.897,0.0257,0.00316,2.25e-05,0.116,0.67,111.193,5
1681,0.684,0.737,0.053,0.0221,3.85e-06,0.154,0.712,97.472,1
1682,0.817,0.806,0.0623,0.027,9e-06,0.119,0.805,110.086,5
1683,0.291,0.313,0.0347,0.177,0.000552,0.0828,0.341,77.893,4
1684,0.217,0.451,0.0293,0.157,0.804,0.339,0.161,99.821,1
1685,0.7,0.718,0.0296,0.592,0.0022,0.0999,0.967,131.48,8
1686,0.538,0.945,0.0699,0.0774,1.52e-06,0.375,0.506,103.557,5
1687,0.454,0.839,0.0441,0.0746,0.0,0.279,0.529,166.166,3
1688,0.689,0.789,0.0342,0.0342,0.00129,0.104,0.895,130.01,2
1689,0.601,0.794,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,9
1690,0.559,0.777,0.0432,0.31,0.0,0.105,0.329,87.016,1
1691,0.747,0.699,0.0269,0.324,0.177,0.154,0.599,116.017,9
1692,0.835,0.381,0.0307,0.695,3.31e-06,0.0648,0.78,95.082,1
1693,0.66,0.869,0.0399,0.0652,0.0,0.339,0.737,101.829,5
1694,0.712,0.891,0.0401,0.00415,0.0,0.258,0.735,126.012,2
1695,0.45,0.945,0.0806,0.012,0.00687,0.0683,0.294,111.342,5
1696,0.722,0.882,0.0348,0.0354,0.0496,0.119,0.921,136.299,8
1697,0.417,0.849,0.0481,0.0146,0.000387,0.0673,0.594,94.267,1
1698,0.818,0.373,0.0564,0.65,0.0,0.379,0.89,107.009,5
1699,0.156,0.446,0.033,0.0368,0.0128,0.161,0.0942,83.806,4
1700,0.647,0.605,0.0368,0.654,0.103,0.0963,0.184,173.997,7
1701,0.63,0.625,0.0375,0.6,1.52e-05,0.24,0.887,122.504,9
1702,0.551,0.964,0.114,0.00104,0.000253,0.245,0.668,163.965,3
1703,0.668,0.611,0.0378,0.0811,0.0,0.323,0.531,98.018,1
1704,0.585,0.759,0.0295,0.0867,0.0,0.07,0.945,132.913,8
1705,0.652,0.778,0.127,0.639,0.0,0.173,0.825,134.621,8
1706,0.658,0.709,0.0904,0.00188,0.00447,0.0657,0.855,129.701,2
1707,0.593,0.921,0.0414,0.000202,0.0,0.358,0.722,114.016,9
1708,0.662,0.748,0.268,0.688,8.43e-06,0.0841,0.535,82.331,4
1709,0.859,0.622,0.0445,0.0661,0.0,0.0394,0.433,134.007,8
