song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels
177,0.4493927125506073,0.7592729320366302,0.0760900140646976,0.7053473244649067,0.0,0.32446264073694986,0.5567839195979899,0.7078971883274516,3,9,1
178,0.575910931174089,0.42927624303684414,0.04106891701828411,0.4611488741926719,5.15736040609137e-06,0.09518935516888433,0.6201005025125628,0.5193265202167837,3,2,4
179,0.6720647773279352,0.3169369446539383,0.729957805907173,0.300704437856782,2.060913705583756e-06,0.07082906857727736,0.543718592964824,0.42620219996053466,4,1,6
180,0.7560728744939271,0.7031032828451772,0.060337552742616034,0.10897838185791994,0.0,0.06059365404298874,0.5919597989949748,0.458953802664366,4,0,2
181,0.7125506072874493,0.5586670420671555,0.044444444444444446,0.17658704371015022,0.002345177664974619,0.052302968270214946,0.7809045226130653,0.5194458338878359,8,0,4
182,0.7125506072874493,0.6359003097054032,0.06019690576652602,0.3965674658562131,3.2182741116751266e-05,0.08515864892528147,0.41306532663316575,0.5228095616140386,7,0,4
183,0.7044534412955465,0.7010972239454825,0.06582278481012659,0.03773701578676382,0.0010964467005076142,0.03735926305015353,0.971859296482412,0.5873353127165427,8,6,2
184,0.3724696356275304,0.8605789064712149,0.3459915611814346,0.0938421142790624,0.002710659898477157,0.0886386898669396,0.5447236180904522,0.8062850770720423,6,1,6
185,0.8147773279352227,0.9448333802583944,0.12728551336146274,0.07517405093180478,1.482233502538071e-05,0.4124872057318321,0.6110552763819095,0.48884187726294437,2,8,5
186,0.35425101214574894,0.7773274621338829,0.05864978902953587,0.0012182475415068747,6.954314720812183e-05,0.19037871033776868,0.4693467336683417,0.6836765131038532,6,3,0
187,0.7004048582995951,0.41423080128913353,0.05935302390998594,0.11906922691049163,0.0,0.2998976458546571,0.7477386934673366,0.5588009893856721,8,0,1
188,0.8127530364372471,0.8535577003222833,0.05021097046413502,0.00489131514064297,0.00036345177664974613,0.046775844421699075,0.8854271356783919,0.5231262017410617,8,6,2
189,0.6123481781376519,0.8154425812280831,0.0630098452883263,0.007081028517051027,0.11573604060913706,0.13613101330603888,0.23919597989949745,0.7709361075291515,6,1,9
190,0.6801619433198381,0.5947761022616608,0.04275668073136427,0.022499839757380565,0.0,0.2067553735926305,0.4402010050251256,0.4498125398668275,4,1,1
191,0.757085020242915,0.9418242919088522,0.047960618846694794,0.05388236787087852,0.0,0.31525076765609006,0.9648241206030149,0.4772592731961838,1,6,1
192,0.6072874493927125,0.6589699870518928,0.04725738396624472,0.5075667614345016,0.00013197969543147207,0.07123848515864892,0.6814070351758794,0.3456930059243826,3,0,4
193,0.6174089068825911,0.7823426093831198,0.044444444444444446,0.02138984680159768,0.0,0.3039918116683726,0.8452261306532662,0.5041277941196716,1,6,0
194,0.4342105263157895,0.6730123993497561,0.6272855133614628,0.050148755201426996,0.0,0.25895598771750256,0.6874371859296482,0.9118730869658991,1,1,6
195,0.4352226720647773,0.42927624303684414,0.04360056258790436,0.5327938740659309,0.0,0.1105424769703173,0.1557788944723618,0.5746238177621343,0,2,3
196,0.7479757085020243,0.7111275184439562,0.09563994374120957,0.0035895961288612216,0.0,0.0745138178096213,0.5608040201005026,0.3717125641884605,4,0,0
197,0.6568825910931174,0.7201547834925826,0.08354430379746836,0.006818666545684163,4.3248730964467e-06,0.1658137154554759,0.47939698492462307,0.36708686494151327,4,3,0
198,0.5931174089068826,0.9307909679605312,0.06511954992967652,0.14227817053140648,0.0,0.6581371545547594,0.40201005025125625,0.5277610789627052,2,7,5
199,0.2520242914979757,0.46137318543196015,0.0571026722925457,0.7618560567593082,0.0,0.3920163766632549,0.464321608040201,0.37856851128661434,0,5,1
200,0.42813765182186236,0.9227667323617522,0.05485232067510549,0.0006783873311942895,6.081218274111675e-06,0.17911975435005117,0.26130653266331655,0.5805527894159596,6,3,0
201,0.3785425101214575,0.7743183737843408,0.38115330520393814,0.10494204383689126,0.0,0.10133060388945753,0.6402010050251256,0.7303327474726151,6,1,6
202,0.5263157894736842,0.5145337462738709,0.0360056258790436,0.2835500012674102,0.0,0.08761514841351076,0.1708542713567839,0.357495881383855,7,2,4
203,0.6143724696356275,0.4894580100276866,0.043741209563994375,0.4238127474981566,0.0,0.05005117707267144,0.8422110552763818,0.5717924125683185,3,0,4
204,0.7317813765182186,0.8114304634286936,0.08790436005625879,0.003488687678335505,0.001248730964467005,0.5660184237461616,0.27537688442211056,0.44975288303130145,2,7,0
205,0.37044534412955465,0.793375933331441,0.05949367088607595,0.01816077638477474,0.0,0.1443193449334698,0.39999999999999997,0.34902461073914814,6,3,0
206,0.7246963562753036,0.852554670872436,0.05991561181434599,0.06367048757187306,0.0013502538071065988,0.18116683725690888,0.8251256281407034,0.5757985985232638,1,6,2
207,0.6346153846153846,0.7703062559849513,0.08790436005625879,0.47224880375050077,0.0,0.11668372569089047,0.8060301507537688,0.45922455291790754,3,0,1
208,0.7317813765182186,0.724166901291972,0.06019690576652602,0.018564410186877607,0.010761421319796953,0.055783009211873076,0.921608040201005,0.43715611276059707,8,6,8
209,0.5748987854251012,0.36809144659615434,0.0360056258790436,0.8082739440011381,1.695431472081218e-05,0.0481064483111566,0.38492462311557785,0.4318053535126403,0,5,3
210,0.771255060728745,0.7021002533953298,0.09760900140646976,0.0026309658488669115,1.5837563451776648e-05,0.1443193449334698,0.6110552763819095,0.5326575284631939,4,0,0
211,0.638663967611336,0.4272701841371494,0.05007032348804501,0.5257302825291307,0.00026192893401015224,0.5117707267144319,0.7849246231155779,0.5789282878947102,9,9,5
212,0.798582995951417,0.6268730446567768,0.057665260196905765,0.005597674294322988,9.82741116751269e-06,0.05834186284544524,0.9065326633165829,0.6011802875459471,8,6,2
213,0.7155870445344129,0.6830426938482298,0.0939521800281294,0.06377139602239879,5.228426395939086e-06,0.02067553735926305,0.6492462311557788,0.5414959180957537,4,0,2
214,0.7277327935222672,0.7823426093831198,0.06540084388185655,0.16851436766809288,0.04467005076142132,0.09416581371545546,0.46331658291457284,0.5692179906659997,4,0,9
215,0.6204453441295547,0.6238639563072347,0.0469760900140647,0.00889738062651393,0.0,0.3664278403275333,0.48643216080402,0.3671327548149949,4,3,0
216,0.7459514170040485,0.8485425530730465,0.30942334739803096,0.006193034152424717,0.0,0.03746161719549641,0.5487437185929648,0.4037436958786304,4,1,6
217,0.4574898785425101,0.8786334365684677,0.07285513361462728,0.05055238900352986,1.6040609137055838e-05,0.3039918116683726,0.27638190954773867,0.578184871944308,6,3,1
218,0.43724696356275305,0.8706092009696886,0.1240506329113924,0.007313117953260176,0.0,0.2262026612077789,0.5698492462311556,0.716469416693818,6,3,0
219,0.5303643724696356,0.418242919088523,0.03881856540084388,0.5731572542762176,0.039492385786802024,0.1412487205731832,0.5517587939698493,0.4364861206077654,0,5,9
220,0.4139676113360324,0.5817367194136449,0.051898734177215196,0.017555325681620437,1.0355329949238579e-05,0.030194472876151485,0.4412060301507537,0.4632032049487639,7,2,4
221,0.6052631578947368,0.42827321358699677,0.044585091420534455,0.05509326927718712,5.918781725888325e-06,0.20266120777891503,0.0608040201005025,0.3509152735265908,7,2,1
222,0.7641700404858299,0.8345001407751832,0.16315049226441633,0.0752749593823305,1.2893401015228425e-06,0.28556806550665303,0.7386934673366833,0.5508253293745669,1,6,6
223,0.714574898785425,0.5907639844622713,0.11251758087201125,0.3562040856459263,0.0,0.09518935516888433,0.40100502512562813,0.4152620541225167,7,1,5
224,0.5587044534412956,0.6098215440093715,0.048523206751054856,0.35519500114066915,0.0,0.04227226202661208,0.6402010050251256,0.515650741350906,3,0,4
225,0.7054655870445343,0.8184516695776252,0.044444444444444446,0.00124852007666459,0.0011878172588832487,0.24564994882292732,0.7547738693467336,0.4725785061010586,1,6,0
226,0.6821862348178138,0.6880578410974667,0.0839662447257384,0.29263176181472467,0.003269035532994924,0.18116683725690888,0.8180904522613064,0.5699705845910982,8,0,1
227,0.40890688259109315,0.18554008672393227,0.0720112517580872,0.8990915494742832,0.0,0.09314227226202659,0.14773869346733667,0.3457434847852124,0,5,1
228,0.33299595141700405,0.3570581226478332,0.043459915611814344,0.030269790447860767,2.7208121827411168e-06,0.12589559877175024,0.5336683417085427,0.7408277615378613,7,3,4
229,0.8117408906882592,0.8224637873770146,0.0469760900140647,0.22603218446775153,0.0,0.29273285568065505,0.9819095477386933,0.5917682744948671,8,6,1
230,0.714574898785425,0.9227667323617522,0.06343178621659634,0.010592642595345975,3.9086294416243655e-06,0.16274309109518936,0.7899497487437186,0.5505499901336771,1,6,0
231,0.5253036437246964,0.876627377668773,0.047819971870604785,0.05287328336562135,0.0,0.23643807574206752,0.5748743718592964,0.4408731925126082,6,3,1
232,0.6012145748987854,0.6780275465989929,0.07426160337552742,0.02693981158051211,0.00549238578680203,0.9140225179119754,0.9025125628140703,0.5080467893150018,2,7,7
233,0.7378542510121457,0.8465364941733516,0.04838255977496484,0.15035084657346384,2.913705583756345e-06,0.049539406345957014,0.7809045226130653,0.6032636878020127,1,6,4
234,0.5394736842105263,0.7853516977326619,0.05147679324894515,0.011702635551128859,0.05736040609137056,0.1780962128966223,0.7296482412060301,0.5730452061143666,1,8,8
235,0.645748987854251,0.9398182330091576,0.06244725738396625,0.09505301568537101,0.0,0.3224155578300921,0.7658291457286431,0.4590364044366329,1,6,1
236,0.5404858299595142,0.2697945605111117,0.050492264416315054,0.7214926765490214,3.289340101522842e-06,0.10030706243602866,0.5015075376884421,0.4996764763919545,0,5,3
237,0.5222672064777328,0.924772791261447,0.0990154711673699,0.021490755252123395,1.3197969543147206e-05,0.14943705220061412,0.4582914572864321,0.45470440037996807,6,3,0
238,0.6751012145748988,0.41322777183928616,0.04964838255977496,0.8244192960852527,0.0,0.09723643807574206,0.8241206030150753,0.3846305635735362,3,9,3
239,0.8765182186234818,0.7642880792858671,0.2911392405063291,0.07184407206445613,0.00011776649746192893,0.13920163766632546,0.6653266331658291,0.4082913823406588,4,1,6
240,0.8279352226720648,0.7151396362433456,0.052742616033755275,0.12714190295254896,3.248730964467005e-05,0.02681678607983623,0.9417085427135679,0.6331379954385464,8,6,2
241,0.5516194331983806,0.48644892167814446,0.06821378340365682,0.5418756346132454,1.8274111675126902e-06,0.09416581371545546,0.10150753768844221,0.37146934785900787,0,2,1
242,0.40485829959514175,0.6429215158543348,0.09479606188466948,0.21594133941517982,0.0,0.05486182190378711,0.3949748743718593,0.37424109621729773,7,2,1
243,0.9058704453441295,0.7973880511308304,0.13741209563994372,0.022096205955277698,0.0,0.028966223132036846,0.5768844221105527,0.4818620275063901,4,6,6
244,0.520242914979757,0.90070008446511,0.08115330520393811,0.004921587675800684,0.0350253807106599,0.06407369498464688,0.3547738693467336,0.5647529059762381,6,3,8
245,0.798582995951417,0.6359003097054032,0.04542897327707455,0.035113396073095174,1.66497461928934e-06,0.2968270214943705,0.6613065326633165,0.5368748078361547,4,6,1
246,0.6568825910931174,0.8224637873770146,0.04964838255977496,0.04752513548775836,0.0,0.07123848515864892,0.7055276381909547,0.6618512892759953,1,6,2
247,0.6609311740890689,0.8084213750791516,0.043741209563994375,0.004013411621069233,0.004619289340101523,0.08259979529170933,0.3879396984924623,0.5765649594104069,6,3,0
248,0.6751012145748988,0.6228609268573874,0.04922644163150493,9.120105758514292e-05,4.395939086294416e-05,0.04626407369498465,0.4944723618090452,0.513948227044738,4,1,2
249,0.451417004048583,0.49046103947753394,0.046413502109704644,0.2744682407200957,0.0,0.15148413510747183,0.3979899497487437,0.6324955372098039,7,2,4
250,0.6153846153846154,0.7532547553375459,0.05738396624472574,0.07860493824967915,0.001451776649746193,0.3162743091095189,0.5929648241206029,0.5691629228178218,4,8,1
251,0.4888663967611336,0.32195209190317514,0.03952180028129395,0.8526736622324533,1.6040609137055838e-05,0.3439099283520982,0.40603015075376886,0.49436242904278305,0,5,1
252,0.3977732793522267,0.36307629934691743,0.04289732770745429,0.6044388739391898,0.0,0.3285568065506653,0.5175879396984925,0.49443126385300545,0,5,1
253,0.5334008097165992,0.4302792724866915,0.04514767932489451,0.6609476062335914,0.0,0.07625383828045035,0.27839195979899495,0.449229738473611,0,2,3
254,0.4200404858299595,0.7151396362433456,0.03909985935302391,0.2532774661096951,0.002,0.2835209825997953,0.5819095477386934,0.5738804018117322,6,0,1
255,0.7742914979757085,0.8334971113253358,0.07946554149085795,0.0902094100601366,0.0,0.38996929375639716,0.8130653266331658,0.45901804848724026,1,6,6
256,0.5799595141700404,0.9438303508085469,0.04430379746835443,0.0013090651469800198,4.121827411167512e-05,0.1719549641760491,0.8683417085427135,0.6195913047867726,1,8,0
257,0.7763157894736842,0.7582699025867828,0.040365682137834036,0.06488138897818166,8e-06,0.24974411463664278,0.9386934673366834,0.5227131928797272,8,6,1
258,0.5080971659919028,0.7672971676354092,0.0669479606188467,0.01392262146269463,0.0,0.5148413510747185,0.8090452261306532,0.7438610821749964,2,8,0
259,0.6143724696356275,0.8806394954681624,0.09353023909985936,0.0002454900784389641,0.0,0.3326509723643808,0.8572864321608039,0.5504719773487584,1,6,0
260,0.8066801619433199,0.6098215440093715,0.08213783403656821,0.0011274299360337296,7.776649746192894e-05,0.06427840327533266,0.4040201005025125,0.5873857915773725,4,1,2
261,0.5597165991902835,0.9488454980577838,0.053867791842475386,0.0010668848657182995,0.00066497461928934,0.36438075742067555,0.4603015075376884,0.6239967326410081,6,8,0
262,0.7540485829959515,0.7221608423922773,0.06751054852320675,0.08849396640119941,0.8873096446700507,0.1074718526100307,0.9236180904522613,0.6653205637112057,5,4,9
263,0.611336032388664,0.10529773073614236,0.05021097046413502,0.9858728169263997,0.0,0.08935516888433981,0.5557788944723618,0.4232790150197555,0,5,3
264,0.5657894736842106,0.5055064812252446,0.03459915611814346,0.1069602128474056,0.0,0.12077789150460594,0.48140703517587935,0.4086539123411636,4,1,4
265,0.6973684210526315,0.8134365223283885,0.03713080168776371,0.0029034186652863473,0.0,0.19959058341862843,0.47236180904522607,0.5644821557226966,6,3,0
266,0.33400809716599195,0.4954761867267708,0.03909985935302391,0.1483326775629495,5.015228426395939e-06,0.12794268167860798,0.1437185929648241,0.4519142960722856,7,2,4
267,0.659919028340081,0.5586670420671555,0.04472573839662448,0.7467197891804507,0.0,0.11463664278403274,0.4854271356783919,0.688683098300698,0,5,3
268,0.6791497975708503,0.5406125119699027,0.05513361462728551,0.18163246623643609,0.0,0.06427840327533266,0.9386934673366834,0.4358620183284154,8,0,4
269,0.2257085020242915,0.04983020215958258,0.049367088607594936,0.975781971873828,0.00026192893401015224,0.2149437052200614,0.10050251256281406,0.3976770546043604,0,5,1
270,0.652834008097166,0.38012779999432283,0.04149085794655415,0.8173557045484525,1.7868020304568527e-06,0.11463664278403274,0.2793969849246231,0.6004047486841079,0,5,3
271,0.674089068825911,0.9217637029119048,0.04120956399437412,0.0016521538787674574,0.0004263959390862944,0.0962128966223132,0.5306532663316583,0.5279675833933726,6,8,2
272,0.4352226720647773,0.6870548116476193,0.119971870604782,0.1009057058158626,0.0,0.10951893551688843,0.3095477386934673,0.3893205086433576,7,3,6
273,0.5060728744939271,0.5947761022616608,0.04317862165963432,0.695256479412335,0.037360406091370556,0.04912998976458546,0.4773869346733668,0.6344045559466391,0,2,9
274,0.48785425101214575,0.8104274339788463,0.09142053445850915,0.05670780448559859,0.0,0.19447287615148412,0.4402010050251256,0.36527880392633755,6,3,6
275,0.6427125506072875,0.8435274058238096,0.05935302390998594,0.013518987660591763,0.0,0.05138178096212897,0.4261306532663316,0.5002959896839564,6,3,2
276,0.7155870445344129,0.9267788501611417,0.04360056258790436,0.0009780854292556686,0.007137055837563451,0.19651995905834183,0.9236180904522613,0.5871012743617865,1,6,8
277,0.5263157894736842,0.44933683203379166,0.044444444444444446,0.21190500139415114,0.0,0.061310133060388954,0.6663316582914572,0.5207215723706249,4,0,4
278,0.4676113360323887,0.2778187961098907,0.04430379746835443,0.7558015497277651,7.6751269035533e-06,0.4063459570112589,0.38994974874371857,0.6011619315965545,0,5,1
279,0.5414979757085021,0.7181487245928878,0.06061884669479606,0.32895880400398275,0.0,0.6622313203684749,0.9055276381909547,0.43310403693217014,9,9,5
280,0.6406882591093117,0.7502456669880038,0.09338959212376934,0.17355979019437873,0.0,0.3766632548618219,0.49949748743718586,0.65427487116418,2,0,5
281,0.4342105263157895,0.7953819922311357,0.04964838255977496,0.0699268115044675,0.0,0.09825997952917093,0.24120603015075373,0.33492724160559484,6,3,4
